"id","text","source","user_screen_name","user_id","latitude","longitude","created_at","disaster","class"
"204043589976723457","#terremoto chiesa crollata in provincia di #modena nella Bassa","Twitter for iPhone","enricoferro1","409610406","45.40776761","11.86169475","2012-05-20T02:59:17.000Z","2","damage"
"204045284999831552","#padova #terremoto altra scossa","Twitter for iPhone","enricoferro1","409610406","45.40779915","11.86170772","2012-05-20T03:06:01.000Z","2","no damage"
"204041083104137216","Ha fatto molti danni?? Io sono a Milano #terremoto","Mobile Web","_JonasSis_","410208996",NULL,NULL,"2012-05-20T02:49:19.000Z","2","no damage"
"204046506196602882","#CuandoEPNpierda #terremoto SERA la señal del fin de la PRImavera #MarchaYosoy132","Twitter for iPad","ecabbe","410572082",NULL,NULL,"2012-05-20T03:10:52.000Z","2","no damage"
"204045256944123904","Un'altra scossa ... Meno forte ma spaventosa uguale","Twitter for iPhone","nunzy79","410639675",NULL,NULL,"2012-05-20T03:05:54.000Z","2","no damage"
"204138238674350080","SEI MORTI ACCERTATI, CHE DISASTRO! :#Terremoto Emilia Romagna","web","TuttiX1unoXtutt","410901476",NULL,NULL,"2012-05-20T09:15:23.000Z","2","damage"
"204102783178256385","che risveglio! un forte vento e poi il terremoto..nessun danno in zona...","web","vittozam","410939074",NULL,NULL,"2012-05-20T06:54:30.000Z","2","no damage"
"204044215913684995","#terremoto Sarà che ho battuto il Franco a calcetto...","web","CChiarani","411101403",NULL,NULL,"2012-05-20T03:01:46.000Z","2","not relevant"
"204045330772279297","altra scossettina a Trento #terremoto","web","CChiarani","411101403",NULL,NULL,"2012-05-20T03:06:12.000Z","2","no damage"
"204112671694536704","notizie sul terremoto - Per me grande spavento ma non ho danni","web","AlessandroBenv1","411330685",NULL,NULL,"2012-05-20T07:33:47.000Z","2","no damage"
"204118678520868864","@terremoto - Ferrara io non ho danni solo molta paura","web","AlessandroBenv1","411330685",NULL,NULL,"2012-05-20T07:57:39.000Z","2","no damage"
"204120726784053249","#terremoto: hanno detto di danni al castello di ferrara","web","AlessandroBenv1","411330685",NULL,NULL,"2012-05-20T08:05:48.000Z","2","damage"
"204045514138845186","#Bologna altra piccola scossa di #terremoto qualche attimo fa","Twitter for iPad","giancir","411354420",NULL,NULL,"2012-05-20T03:06:56.000Z","2","no damage"
"204044444125773826","certo che il #terremoto funziona meglio di una sveglia!","web","m_a_maggio","411396340",NULL,NULL,"2012-05-20T03:02:41.000Z","2","not relevant"
"204045455158550528","Ore 5.04 sicuramente un'altra scossa di #terremoto avvertita a #bologna","Twitter for iPhone","SimoneGimona","411487794",NULL,NULL,"2012-05-20T03:06:42.000Z","2","no damage"
"204046881729425409","Emiliani dateci notizie! Come state? Danni e altro?! #terremoto #RT","Twitter for iPhone","OliosiRiccardo","411508717",NULL,NULL,"2012-05-20T03:12:22.000Z","2","no damage"
"402584924957708288","@nenciafi attenzione del nazionale senza meno su #allertameteoSAR però riflettere su più morti quì che in #Usa con 70 tornado.","Twitter for Android","PagliariniSte","411540282",NULL,NULL,"Mon Nov 18 23:51:40 +0000 2013","0","damage"
"402723059687522304","C'è anche da riflettere sul fatto che #Cleopatra in poche ore ha fatto più morti di 80 tornado negli Usa. #allertameteoSAR #Sardegna","Twitter for Android","PagliariniSte","411540282",NULL,NULL,"Tue Nov 19 09:00:34 +0000 2013","0","damage"
"402782293489901568","@GianluigiNuzzi @QuartoGrado io infatti mi chiedo come in #Sardegna #allertameteoSAR possano esserci più morti di Usa con 80 tornado","Twitter for Android","PagliariniSte","411540282",NULL,NULL,"Tue Nov 19 12:55:56 +0000 2013","0","damage"
"402792367599915009","Siamo sempre quelli che prima fanno quello che vogliono senza regole, poi piangono morti di catastrofi evitabili #Sardegna #allertameteoSAR","Twitter for Android","PagliariniSte","411540282",NULL,NULL,"Tue Nov 19 13:35:58 +0000 2013","0","no damage"
"204144577471459329","Mi state dicendo che al terremoto ci sono stati sei morti ?!","web","xxthanksbieber","411657962",NULL,NULL,"2012-05-20T09:40:34.000Z","2","damage"
"204046810715656193","#terremoto troll che sveglia mezza italia","web","DocBruceDuke","411679325",NULL,NULL,"2012-05-20T03:12:05.000Z","2","no damage"
"204045672234745857","Altre scosse! Di assestamento credo .. #cazzo #terremoto","Twitter for iPhone","Silvia_sissy96","411840210",NULL,NULL,"2012-05-20T03:07:33.000Z","2","no damage"
"204044862520176642","altra scossa ore 5.02 #terremoto","web","carlomanara77","412112516",NULL,NULL,"2012-05-20T03:04:20.000Z","2","no damage"
"204045914795552768","@Rainews24 altra scossa ore 5.02 #terremoto","web","carlomanara77","412112516",NULL,NULL,"2012-05-20T03:08:31.000Z","2","no damage"
"204046838817505281","@MediasetTgcom24 altra scossa ore 5.02 #terremoto","web","carlomanara77","412112516",NULL,NULL,"2012-05-20T03:12:12.000Z","2","no damage"
"204046338466394112","#terremoto certo che cosí non si dorme piú","Twitter for iPad","Ponga243","412293605",NULL,NULL,"2012-05-20T03:10:12.000Z","2","not relevant"
"204046277506375680","Forte scossa di terremoto nel nord Italia. PENA DI MORTEEEEEEE!!!!!!!!!!!!!1","web","MisterDonnie13","412398379",NULL,NULL,"2012-05-20T03:09:58.000Z","2","no damage"
"204045526549790720","Terribile ,è stato veramente terribile. Chi dorme ora?!? #Terremoto #Bologna","Twitter for iPhone","benedetta_ca","412917387",NULL,NULL,"2012-05-20T03:06:59.000Z","2","not relevant"
"204050490382761984","Trema tutto #terremoto","Twitter for iPhone","tommycericola","413076937","45.49635262","9.09993821","2012-05-20T03:26:42.000Z","2","no damage"
"204047454725873664","Crollato il campanile di Sant'Agostino, in provincia di Ferrara. #terremoto","Twitter for iPhone","matteoguidelli","413257412",NULL,NULL,"2012-05-20T03:14:38.000Z","2","damage"
"402540124757823489","Protezione civile #sardegna parla di 5 dispersi: 3 su statale Olbia-Tempio dove è crollato ponte, 2 a Olbia. #allertameteoSAR","Twitter for iPad","matteoguidelli","413257412",NULL,NULL,"Mon Nov 18 20:53:39 +0000 2013","0","damage"
"402551140870815744","auto finisce sotto ponte a Dorgali, un assistente capo polizia morto e tre agenti in prognosi riservata. #sardegna  #allertameteoSAR","Twitter for iPad","matteoguidelli","413257412",NULL,NULL,"Mon Nov 18 21:37:25 +0000 2013","0","damage"
"402555048326356992","poliziotto morto e i 3 colleghi finiti con auto sotto ponte Dorgali stavano scortando ambulanza con ferito. #Sardegna #allertameteoSAR","Twitter for iPad","matteoguidelli","413257412",NULL,NULL,"Mon Nov 18 21:52:57 +0000 2013","0","damage"
"402563168951873536","Sale a 9 vittime bilancio maltempo #Sardegna : vf hanno individuato 3 morti in auto sotto ponte crollato Olbia-Tempio. #allertameteoSAR","Twitter for iPad","matteoguidelli","413257412",NULL,NULL,"Mon Nov 18 22:25:13 +0000 2013","0","damage"
"402665608103604224","Altri 3 morti in #Sardegna, li hanno trovati i soccorritori a Torpè. Bilancio provvisorio vittime maltempo sale a 12. #allertameteoSAR","Twitter for iPhone","matteoguidelli","413257412",NULL,NULL,"Tue Nov 19 05:12:16 +0000 2013","0","damage"
"402714281550311424","Gabrielli,bilancio provvisorio 16 vittime e 1 disperso.13 morti a Olbia,2 in provincia Nuoro e 1 in provincia di Oristano. #allertameteoSAR","Twitter for iPad","matteoguidelli","413257412",NULL,NULL,"Tue Nov 19 08:25:41 +0000 2013","0","damage"
"405666431955513345","Gabrielli avverte: ""o pianificazione o conteremo nuovi morti. natura si riprende terreno con interessi"". #AllertameteoSar","web","matteoguidelli","413257412",NULL,NULL,"Wed Nov 27 11:56:28 +0000 2013","0","no damage"
"204045114014834689","Avvertita altra scossa - provincia di Venezia","web","ChiaraCoro","413294701",NULL,NULL,"2012-05-20T03:05:20.000Z","2","no damage"
"204045667419697153","#terremoto Seconda scossa avvertita molto minore, un'ora dopo la prima","Twitter for iPhone","aboutnowhere","413915252","45.4619271","9.16393848","2012-05-20T03:07:32.000Z","2","no damage"
"204045322148790273","#terremoto altra scossa di assestemento ; padova !!","web","carolinebouchez","414057022",NULL,NULL,"2012-05-20T03:06:10.000Z","2","no damage"
"204046786413858817","#terremoto scossa di assestamento","web","debhLop","414068154",NULL,NULL,"2012-05-20T03:11:59.000Z","2","no damage"
"204173053196898305","Terremoto ......in Emilia 9 morti..","Twitter for iPad","SimonaMascaro","414110886",NULL,NULL,"2012-05-20T11:33:43.000Z","2","damage"
"204043794654568450","#terremoto a #bologna la gente passeggia per strada per smaltire la paura, ma tutto ok","web","michelazingone","414206783",NULL,NULL,"2012-05-20T03:00:06.000Z","2","no damage"
"204049180510003200","#terremoto Mi sto chiedendo: ma non si poteva prevedere?","web","michelazingone","414206783",NULL,NULL,"2012-05-20T03:21:30.000Z","2","not relevant"
"204046999748739072","Sto morendo sono giù da un'ora c'è stata un'altra scossa aiuto","Mobile Web","LouTheSituation","414925378",NULL,NULL,"2012-05-20T03:12:50.000Z","2","no damage"
"204045454072229888","#terremoto avvertita altra scossa Reggio Emilia","Twitter for iPhone","gherpy","415121006",NULL,NULL,"2012-05-20T03:06:41.000Z","2","no damage"
"204047819663867905","Svegliato dal terremoto cazzo!","Twitter for iPhone","DarioMoschetta","415470265",NULL,NULL,"2012-05-20T03:16:05.000Z","2","no damage"
"204038118834319360","terremoto anche qua a padova, speriamo niente danni...","web","casarinvaleria","415533078",NULL,NULL,"2012-05-20T02:37:33.000Z","2","no damage"
"204046993734107136","#terremoto procedo con abbondante dose dii camomilla. Che il sonno torni in me.","Twitter for iPhone","licerinaldi","415787586",NULL,NULL,"2012-05-20T03:12:48.000Z","2","not relevant"
"204044745201299459","Ennesima scossa di assestamento ora","Twitter for BlackBerry®","AnepEmiliaRomag","416172873",NULL,NULL,"2012-05-20T03:03:52.000Z","2","no damage"
"204060201651945473","Terremoto ER. Un morto a Bondeno","web","AnepEmiliaRomag","416172873",NULL,NULL,"2012-05-20T04:05:17.000Z","2","damage"
"204044858363621376","Ancora #terremoto ! Ora!","Twitter for iPhone","CarmenTessari","416365006",NULL,NULL,"2012-05-20T03:04:19.000Z","2","no damage"
"204050981909045248","#terremoto cazzo che paura dimmerda a Verona","web","Alice_GNR","416435323",NULL,NULL,"2012-05-20T03:28:39.000Z","2","no damage"
"204063964370440192","Chiesa a Moglie (MN) danneggiata #Terremoto http://t.co/0QXfavs6","web","RoxyBarTv","417042281",NULL,NULL,"2012-05-20T04:20:15.000Z","2","damage"
"204045599799115776","5:00 altra scossa ...","web","alessandradossi","417157156",NULL,NULL,"2012-05-20T03:07:16.000Z","2","no damage"
"204070883852173312","con il #terremoto è crollata l'informazione italiana.. resta in piedi solo twitter.","web","francescalussu","417192384",NULL,NULL,"2012-05-20T04:47:44.000Z","2","not relevant"
"204046966483726337","Volevi rimettermi a dormire ed ecco che arriva la terza scossa...","Twitter for iPhone","SRaffaella","417288413",NULL,NULL,"2012-05-20T03:12:42.000Z","2","no damage"
"204044798624153600","Ancora unaltra scossa ora a Ravenna","Facebook","cresco_a_casa","417341779",NULL,NULL,"2012-05-20T03:04:05.000Z","2","no damage"
"204051136104243201","si ritorna a ballare!!!scossa forte anche qui a Parma....","web","triobon","417380114",NULL,NULL,"2012-05-20T03:29:16.000Z","2","no damage"
"204130719793037312","Sei morti nel terremoto. Trovato corpo operaio magrebino","Twitter for iPhone","MatildeAndolfo","417488289",NULL,NULL,"2012-05-20T08:45:30.000Z","2","damage"
"204045751406440448","ALTRO TERREMOTO, PIù LIEVE A VERONA...","web","TommasoAccordi","417565977",NULL,NULL,"2012-05-20T03:07:52.000Z","2","no damage"
"204044896812793856","Cazzo che caga.. Terremoto di merda!","web","MaTuttaStaMafia","417894551",NULL,NULL,"2012-05-20T03:04:29.000Z","2","no damage"
"204045715381555200","Qui si balla ancora.Mi stavo riaddormentando che palle #terremoto","web","CarluAnto","417953339",NULL,NULL,"2012-05-20T03:07:44.000Z","2","not relevant"
"204049660694896640","Sciolgo il silenzio: le Due Torri sono su #terremoto #boschidovesei","Twitter for iPad","camonchia","418203658",NULL,NULL,"2012-05-20T03:23:24.000Z","2","not relevant"
"204144175426441217","Casa Camonchia i danni da #terremoto #bologna http://t.co/6ufJDOUI","Camera on iOS","camonchia","418203658",NULL,NULL,"2012-05-20T09:38:59.000Z","2","damage"
"204045069404225536","Ancora una scossa alle 5 bella forte","Twitter for iPad","FacciniTino","418247578",NULL,NULL,"2012-05-20T03:05:10.000Z","2","no damage"
"204050613963726850","Vi prego cerco notizie del #terremoto su Torino e prov.","Mobile Web","Fabri71CT","418260144",NULL,NULL,"2012-05-20T03:27:12.000Z","2","not relevant"
"204044284712849409","#terremoto dicono nessun danno, epicentro a 5 km di s.felice sul Panaro","Twitter for iPhone","jacopopagliari","418493632","45.40594286","11.85463731","2012-05-20T03:02:03.000Z","2","no damage"
"204044967650394112","Altra scossa ora a #bologna. #terremoto","Mobile Web","BRicciuti","418597947",NULL,NULL,"2012-05-20T03:04:45.000Z","2","no damage"
"204062469952516097","Purtroppo una vittima a Bondeno (Fe)per crollo di un capannone industriale #terremoto","Mobile Web","BRicciuti","418597947",NULL,NULL,"2012-05-20T04:14:18.000Z","2","damage"
"204045050315931650","Stanotte si balla #terremoto","Twitter for iPad","LazzarettoMarco","418699338",NULL,NULL,"2012-05-20T03:05:05.000Z","2","not relevant"
"204045388834017280","... Saranno anche di assestamento, ma qui non si dorme più. #terremoto #assestamento","Twitter for iPad","LorenzoB77","418737731",NULL,NULL,"2012-05-20T03:06:26.000Z","2","not relevant"
"204050446837497858","L'ANSA ci ha messo mezz'ora a farsi sentire dopo il #terremoto. L'ANSIA, molto meno.","Twitter for iPhone","mattiapoles","418825067",NULL,NULL,"2012-05-20T03:26:32.000Z","2","no damage"
"204150540807049216","Ma il #terremoto dov'è stato? Ci sono stati danni, feriti,altro?","web","messedupbrain","419432446",NULL,NULL,"2012-05-20T10:04:16.000Z","2","no damage"
"204046895813902337","Il cuore in gola per colpa di queste scosse #terremoto","Twitter for Android","nach201","419836926",NULL,NULL,"2012-05-20T03:12:25.000Z","2","no damage"
"204045055835648001","Altra scossa non riesco ad addormentarmi","Twitter for iPad","arcpharma","420431404",NULL,NULL,"2012-05-20T03:05:06.000Z","2","no damage"
"204045735279341568","Altra scossa 05.06","Twitter for iPad","arcpharma","420431404",NULL,NULL,"2012-05-20T03:07:48.000Z","2","no damage"
"204045101629054977","Non si dorme #terremoto a verona","Twitter for iPad","Monnalisa5","420486665",NULL,NULL,"2012-05-20T03:05:17.000Z","2","no damage"
"204048463959298048","Alle 5.02 altra scossa 5.0","Twitter for iPhone","magohak","420531834",NULL,NULL,"2012-05-20T03:18:39.000Z","2","no damage"
"204050295993540608","Maledetto terremoto!!! Non riesco più a dormire...","Twitter for iPhone","SaraSartore","420580593",NULL,NULL,"2012-05-20T03:25:56.000Z","2","not relevant"
"204134428480503808","violento terremoto a Ferrara. 6 morti.","TweetCaster for Android","OPSTV","420859510",NULL,NULL,"2012-05-20T09:00:15.000Z","2","damage"
"204136970195173377","Terremoto in Emilia. epicentro a San Finale Emilia. Magnitudo 6.0. 6 morti.","TweetCaster for Android","OPSTV","420859510",NULL,NULL,"2012-05-20T09:10:21.000Z","2","damage"
"204045677918027777","...Ancora scossa...","Twitter for BlackBerry®","MCerpelletti","420982504",NULL,NULL,"2012-05-20T03:07:35.000Z","2","no damage"
"204044938135080960","#Terremoto Ancora una scossa a Milano","Twitter for BlackBerry®","elvira_serra","421147323",NULL,NULL,"2012-05-20T03:04:38.000Z","2","no damage"
"402856115689365506","Trovato vivo il disperso di Torpè #allertameteoSAR","web","elvira_serra","421147323",NULL,NULL,"Tue Nov 19 17:49:17 +0000 2013","0","no damage"
"204045828795531264","#terremoto altra scossa","Twitter for Android","leli_pat","421169683",NULL,NULL,"2012-05-20T03:08:11.000Z","2","no damage"
"204170005007437824","Terremoto nel ferrarese!  La morte della povera melissa!","Twitter for Android","vittoriocasale","421186462",NULL,NULL,"2012-05-20T11:21:37.000Z","2","damage"
"403629590553567232","Abbiamo dato il via al nostro gioco preferito. lo scarica barile. Hop hop. @VideolinaTV #allertameteoSAR","Twitter for iPhone","samsara1971","421438858",NULL,NULL,"Thu Nov 21 21:02:48 +0000 2013","0","no damage"
"204214610709061632","A #Ferrara città come siamo messi con i danni? #terremoto #ferrarese","web","Francescaglossy","421463888",NULL,NULL,"2012-05-20T14:18:51.000Z","2","no damage"
"402790766231425025","Il crollo del ponte in #Sardegna reclama risposte. E l'Italia al più presto serio piano contro dissesto idrogeologico #allertameteoSAR","Twitter for BlackBerry®","RAFCALANDRA","421693972",NULL,NULL,"Tue Nov 19 13:29:36 +0000 2013","0","damage"
"204047539077525506","E chi dorme piu! #terremoto #terrore #gattoimpazzito","Mobile Web","ChanelFini","421801575",NULL,NULL,"2012-05-20T03:14:58.000Z","2","no damage"
"204075925044867074","Terremoto devastante! 3 morti accertati. Diretta RAI NEWS","Nimbuzz Mobile","micky_deejay","421922860",NULL,NULL,"2012-05-20T05:07:46.000Z","2","damage"
"204045230591328256","Di nuovo? #terremoto . Io ho sentito ancora muovere","web","morganB0","422112400",NULL,NULL,"2012-05-20T03:05:48.000Z","2","no damage"
"204045191349415937","#terremoto sentita altra scossa più lieve ora a riccione","Twitter for iPhone","ilariozanfini","422177014",NULL,NULL,"2012-05-20T03:05:39.000Z","2","no damage"
"204035842338062336","Che botta di terremoto a Padova! Per fortuna nessun danno, ma che strizza!","Twitter for iPad","dario892","422409354",NULL,NULL,"2012-05-20T02:28:30.000Z","2","no damage"
"204045421704785920","Ancora #terremoto scossa lunga. Camomilla inutile.","Twitter for BlackBerry®","ETicaNews","422497429",NULL,NULL,"2012-05-20T03:06:34.000Z","2","no damage"
"402860683429036032","Ciclone ""Cleopatra"" in Sardegna: 18 morti e migliaia di sfollati http://t.co/HSwsetjB28 #ForzaSardegna #AllertameteoSAR","Tweet Button","WilliamCosta26","423080357",NULL,NULL,"Tue Nov 19 18:07:26 +0000 2013","0","no damage"
"204045394752192512","altra scossa altro giro di lampadario :( #terremoto","web","ilariapineta","423088643",NULL,NULL,"2012-05-20T03:06:27.000Z","2","no damage"
"204048353795903488","nooooo sto leggendo ora...i danni no accidenti :((((( #terremoto","web","ilariapineta","423088643",NULL,NULL,"2012-05-20T03:18:13.000Z","2","no damage"
"204044762989338624","4.03 Cinisello Balsamo forte scossa di terremoto","web","ESpadea","423091881",NULL,NULL,"2012-05-20T03:03:57.000Z","2","no damage"
"204046434545319936","Altro giro, altra scossa. #terremoto","Twitter for Android","_ItsEli","423286938","45.508225","12.254375","2012-05-20T03:10:35.000Z","2","no damage"
"204132580587610112","5 morti per un terremoto di merda. Sto paese mi sta sempre più sul cazzo.","web","andrewintherain","423357382",NULL,NULL,"2012-05-20T08:52:54.000Z","2","damage"
"204044383052509185","#terremoto magnitudo 6.2 avvertito anche su Facebook e Twitter","Facebook","owiidio","423376469",NULL,NULL,"2012-05-20T03:02:26.000Z","2","no damage"
"204048263014387712","terremoto... che terribile sensazione di impotenza...","web","MorenaBoschetto","423379779",NULL,NULL,"2012-05-20T03:17:51.000Z","2","no damage"
"204255610630443009","Ma oggi il #terremoto ha provocato il crollo di più cervelli?","Twitter for iPhone","lauraciardiello","423525714",NULL,NULL,"2012-05-20T17:01:47.000Z","2","no damage"
"204045083522252800","Ancora, un altra scossa","Twitter for iPhone","ASalva011","423546035",NULL,NULL,"2012-05-20T03:05:13.000Z","2","no damage"
"204045446518280192","Altra scossa...lieve #terremoto","Twitter for iPhone","DoriPat","423685678",NULL,NULL,"2012-05-20T03:06:40.000Z","2","no damage"
"204045132012597249","Cazzo un'altra scossa.....mo' bonaaaaa","Twitter for iPhone","f_pareschi","423732214","44.45624835","11.44826848","2012-05-20T03:05:25.000Z","2","no damage"
"204049320662671360","#terremoto l'abbiam sentito anche da Empoli!!! Non ci si crede...","Twitter for iPhone","Joele83","423772230","43.72528354","10.92474587","2012-05-20T03:22:03.000Z","2","no damage"
"204046451259617280","#terremoto dopo un'ora esatta seconda scossa. Riviera del Brenta","Twitter for iPhone","scataja","424081672",NULL,NULL,"2012-05-20T03:10:39.000Z","2","no damage"
"204044931138981888","Eccone una terza o quarta scossa","Twitter for iPhone","quaggiot","424093271",NULL,NULL,"2012-05-20T03:04:37.000Z","2","no damage"
"204044765656907777","Altra scossa...","Mobile Web","shimbalaie11","424268972",NULL,NULL,"2012-05-20T03:03:57.000Z","2","no damage"
"204045397948252161","Seconda scossa qui provincia venezia 1 minuto fa. È ufficiale non dormo piu","Twitter for iPhone","Michael_Ibba","424454929",NULL,NULL,"2012-05-20T03:06:28.000Z","2","no damage"
"204038768217427968","Ma ci sono danni?#terremoto","Twitter for BlackBerry®","sipulina","424510902",NULL,NULL,"2012-05-20T02:40:07.000Z","2","no damage"
"204046158497193984","Nuovo giro, nuova corsa! #terremoto","Twitter for iPhone","DeLeonarda","424522200",NULL,NULL,"2012-05-20T03:09:29.000Z","2","not relevant"
"204044659629105152","Altra scossa","Twitter for iPhone","CalzaCarmela","424553560",NULL,NULL,"2012-05-20T03:03:32.000Z","2","no damage"
"204045676949159937","Altra scossa qui a Venezia..","Twitter for Android","GiorgiaSusanna","424582593",NULL,NULL,"2012-05-20T03:07:35.000Z","2","no damage"
"204047606316400642","#terremoto ecco lo sapevo ora non dormiro' fino a domattina","Twitter for Android","RositaLand","424593459",NULL,NULL,"2012-05-20T03:15:15.000Z","2","no damage"
"204047790517657600","Altra scossa!!!!! Epicentro Emilia!","Facebook","lacodardia","424668251",NULL,NULL,"2012-05-20T03:15:58.000Z","2","no damage"
"204044917243248640","A Mantova ancora #terremoto, poco però","web","fpalermomm","424915583",NULL,NULL,"2012-05-20T03:04:33.000Z","2","no damage"
"204046348243320833","Vabbè..... Ho capito che stanotte nn si dorme #terremoto","Twitter for iPhone","lisag269","424952787",NULL,NULL,"2012-05-20T03:10:15.000Z","2","not relevant"
"204046097725931520","continue scosse di terremoto...siamo in macchina e si muove tutto","Twitter for Android","84_Chordewa","424989691",NULL,NULL,"2012-05-20T03:09:15.000Z","2","no damage"
"204045905555496961","altra scossa........","Twitter for BlackBerry®","monique_bono","424994455",NULL,NULL,"2012-05-20T03:08:29.000Z","2","no damage"
"204044930065235968","#terremoto altra scossa","Twitter for iPhone","SimoneBonazzi","425072329",NULL,NULL,"2012-05-20T03:04:36.000Z","2","no damage"
"204044173224062976","#terremoto: centro sismologico americano segnale epicentro in provincia di Modena.","web","monzatoday","425082807",NULL,NULL,"2012-05-20T03:01:36.000Z","2","no damage"
"204045223955927040","#terremoto ancora una piccola, giusto per tirarti giù dal letto","Twitter for iPhone","UmbertoMara","425097032",NULL,NULL,"2012-05-20T03:05:47.000Z","2","no damage"
"204050514776825856","C'è qualcuno che porta sfiga #terremoto","Twitter for iPhone","la_flaca71","425179703",NULL,NULL,"2012-05-20T03:26:48.000Z","2","not relevant"
"204103478321233921","#terremoto in Emilia tutte morti bianche","Twitter for iPhone","chiastenta","425256277",NULL,NULL,"2012-05-20T06:57:15.000Z","2","damage"
"204205646567051264","Con la nuova scossa, a Finale Emilia è crollata anche la scuola elementare","Facebook","FabioNacchio","425261926",NULL,NULL,"2012-05-20T13:43:14.000Z","2","damage"
"402775486826565632","#alluvione #Sardegna : 16 i morti. #allertameteoSAR","Twitter for Android","Protcivnews","425280455",NULL,NULL,"Tue Nov 19 12:28:53 +0000 2013","0","damage"
"402831573785276416","#alluvione #sardegna: i morti salgono a 18; pronti 20 mln per l'#emergenza #allertameteoSAR","<a href=""http://seesmic.com/"" rel=""nofollow"">Seesmic</a>","Protcivnews","425280455",NULL,NULL,"Tue Nov 19 16:11:46 +0000 2013","0","damage"
"204050541083492352","#Ferrara , nuova scossa alle 5.03, molto lieve ,per fortuna!","Twitter for Android","AlessiaVezzani","425282747",NULL,NULL,"2012-05-20T03:26:54.000Z","2","no damage"
"204044841825484800","Altra scossa","Twitter for iPhone","faustoforni","425827555","44.61569588","11.20075218","2012-05-20T03:04:15.000Z","2","no damage"
"204045101616467969","#Terremoto A Casalgrande (RE) altra scossettina. Giusto per non perdere l'abitudine","Twitter for iPad","marchino007","426000897",NULL,NULL,"2012-05-20T03:05:17.000Z","2","no damage"
"204044824234573824","cazzo di nuovo #terremoto","web","ITALY_withLOVE","426058942",NULL,NULL,"2012-05-20T03:04:11.000Z","2","no damage"
"204101819935371265","quattro morti e almeno cinquanta feriti. dio mio, aiutali tu. #terremoto","web","choosememaybe","426061655",NULL,NULL,"2012-05-20T06:50:40.000Z","2","damage"
"204049107722055680","I danni non ci volevano. #terremoto","Twitter for iPhone","GiadaDeMarchi1","426082921",NULL,NULL,"2012-05-20T03:21:12.000Z","2","damage"
"204049871358013440","Che weekend di merda. #Brindisi #terremoto","Twitter for iPhone","GiadaDeMarchi1","426082921",NULL,NULL,"2012-05-20T03:24:15.000Z","2","no damage"
"402801322472534016","Fotografate i danni che avete subito, vi servirà per le pratiche dei rimborsi. Così è stato a #Capoterra. #Cagliari #allertameteoSAR #Olbia","Twitter for iPhone","QuattroAprile","426187565",NULL,NULL,"Tue Nov 19 14:11:33 +0000 2013","0","no damage"
"402806114385133568","Fotografate i danni che avete subito, vi servirà per le pratiche dei rimborsi.Così era a #Capoterra #ForzaSardegna  #allertameteoSAR #Olbia","Twitter for iPhone","QuattroAprile","426187565",NULL,NULL,"Tue Nov 19 14:30:36 +0000 2013","0","no damage"
"402835343168528384","Fotografate i danni che avete subito, vi servirà per le pratiche dei rimborsi.Così era a #Capoterra #Sardegna #allertameteoSAR @Pinucciotwit","Twitter for iPhone","QuattroAprile","426187565",NULL,NULL,"Tue Nov 19 16:26:44 +0000 2013","0","no damage"
"204048019199496192","Scossa (spero di assestamento e  che sia anche l'ultima) anche in Trentino..","web","AlessioScaglia","426502313",NULL,NULL,"2012-05-20T03:16:53.000Z","2","no damage"
"204046531970596864","Ancora scossa catelletto ticino #terremoto","Twitter for BlackBerry®","kathicampari","426542439",NULL,NULL,"2012-05-20T03:10:58.000Z","2","no damage"
"204038919975731200","Nessun danno a Bologna ma scossa fortissima e gente per le strade# terremoto","Twitter for iPad","MattioliGiorgia","426790943",NULL,NULL,"2012-05-20T02:40:44.000Z","2","no damage"
"204046589780697088","Signori! Che scossona di terremoto!!","Facebook","Maresciallomira","426966404",NULL,NULL,"2012-05-20T03:11:12.000Z","2","no damage"
"204045276179202048","ancora trema. un po' meno forte ma si muove ancora #terremoto","Samsung Mobile","paolodalodi","427178262",NULL,NULL,"2012-05-20T03:05:59.000Z","2","no damage"
"204044889300811776","#terremoto  scossa di assestamento","Twitter for iPhone","criross","427460366","45.09197385","10.82676214","2012-05-20T03:04:27.000Z","2","no damage"
"204047596652732416","#terremoto Dai, noi ci proviamo. Buonanotte, Twitter!","Twitter for iPhone","NazzarenoCarusi","427580882",NULL,NULL,"2012-05-20T03:15:12.000Z","2","not relevant"
"204047922143305728","dagli alberi vicino casa: anche gli uccellini non dormono!cinq impazziti!#terremoto","Twitter for iPhone","MANUDESI","427584486",NULL,NULL,"2012-05-20T03:16:30.000Z","2","not relevant"
"204045626449731584","#terremoto 05:03 avvertita altra scossa di assestamento a Treviso","Silver Bird","la_naima","427664301",NULL,NULL,"2012-05-20T03:07:22.000Z","2","no damage"
"204044846258847744","altra scossa","web","FBriguglio","427689396",NULL,NULL,"2012-05-20T03:04:16.000Z","2","no damage"
"204044286398959617","#terremoto 20 sec di panico a #milano e chi dorme più","Twitter for iPhone","andrix__","427847099",NULL,NULL,"2012-05-20T03:02:03.000Z","2","no damage"
"204045204188184577","#terremoto altra scossa lieve a #milano","Twitter for iPhone","andrix__","427847099",NULL,NULL,"2012-05-20T03:05:42.000Z","2","no damage"
"204047411386138624","#terremoto edizione straordinaria # skytg24","Twitter for iPhone","andrix__","427847099",NULL,NULL,"2012-05-20T03:14:28.000Z","2","no damage"
